model_pair,benchmark,item_id,n_flips,score_var,unstable
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_22,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_220,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_221,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_222,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_223,1,0.24000000000000005,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_224,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_225,1,0.24000000000000005,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_226,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_227,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_228,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_229,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_23,1,0.16000000000000006,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_230,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_231,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_232,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_233,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_234,1,0.24000000000000005,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_235,1,0.16,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_236,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_237,1,0.16,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_238,1,0.16,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_239,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_24,1,0.16,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_240,1,0.16,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_241,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_242,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_243,1,0.16,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_244,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_245,1,0.16,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_246,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_247,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_248,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_249,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_25,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_250,1,0.16,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_251,1,0.24000000000000005,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_252,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_253,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_254,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_255,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_256,1,0.24000000000000005,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_257,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_258,1,0.16000000000000003,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_259,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_26,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_260,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_261,1,0.16,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_262,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_263,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_264,1,0.24000000000000005,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_265,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_266,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_267,1,0.24000000000000005,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_268,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_269,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_27,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_270,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_271,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_272,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_273,1,0.16,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_274,1,0.24000000000000005,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_275,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_276,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_277,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_278,1,0.24000000000000005,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_279,1,0.16,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_28,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_280,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_281,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_282,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_283,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_284,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_285,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_286,1,0.16,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_287,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_288,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_289,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_29,1,0.16,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_290,1,0.16,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_291,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_292,1,0.24000000000000005,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_293,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_294,1,0.24000000000000005,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_295,1,0.24000000000000005,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_296,1,0.24000000000000005,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_297,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_298,1,0.16,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_299,1,0.16,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_3,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_30,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_300,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_301,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_302,1,0.16,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_303,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_304,1,0.24000000000000005,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_305,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_306,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_307,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_308,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_309,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_31,1,0.24000000000000005,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_310,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_311,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_312,1,0.24000000000000005,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_313,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_314,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_315,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_316,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_317,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_318,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_319,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_32,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_320,1,0.24000000000000005,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_321,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_322,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_323,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_324,1,0.16,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_325,1,0.16,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_326,1,0.16,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_327,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_328,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_329,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_33,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_330,1,0.24000000000000005,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_331,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_332,1,0.16,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_333,1,0.16,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_334,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_335,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_336,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_337,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_338,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_339,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_34,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_340,1,0.24000000000000005,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_341,1,0.16,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_342,1,0.16,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_343,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_344,1,0.24000000000000005,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_345,1,0.16,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_346,1,0.16000000000000006,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_347,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_348,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_349,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_35,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_350,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_351,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_352,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_353,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_354,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_355,1,0.16,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_356,1,0.16000000000000006,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_357,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_358,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_359,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_36,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_360,1,0.24000000000000005,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_361,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_362,1,0.16000000000000003,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_363,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_364,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_365,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_366,1,0.16,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_367,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_368,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_369,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_37,1,0.16000000000000003,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_370,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_371,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_372,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_373,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_374,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_375,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_376,1,0.16000000000000006,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_377,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_378,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_379,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_38,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_380,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_381,1,0.24000000000000005,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_382,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_383,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_384,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_385,1,0.24000000000000005,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_386,1,0.16,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_387,1,0.24000000000000005,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_388,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_389,1,0.16,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_39,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_390,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_391,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_392,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_393,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_394,1,0.24000000000000005,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_395,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_396,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_397,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_398,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_399,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_4,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_40,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_400,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_401,1,0.24000000000000005,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_402,1,0.24000000000000005,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_403,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_404,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_405,1,0.24000000000000005,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_406,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_407,1,0.16,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_408,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_409,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_41,1,0.24000000000000005,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_410,1,0.24000000000000005,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_411,1,0.16,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_412,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_413,1,0.16,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_414,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_415,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_416,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_417,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_418,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_419,1,0.16,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_42,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_420,1,0.16,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_421,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_422,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_423,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_424,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_425,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_426,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_427,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_428,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_429,1,0.16,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_43,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_430,1,0.16000000000000006,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_431,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_432,1,0.16,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_433,1,0.16,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_434,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_435,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_436,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_437,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_438,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_439,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_44,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_440,1,0.16,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_441,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_442,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_443,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_444,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_445,1,0.16,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_446,1,0.24000000000000005,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_447,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_448,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_449,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_45,1,0.16,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_450,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_451,1,0.24000000000000005,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_452,1,0.16000000000000006,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_453,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_454,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_455,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_456,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_457,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_458,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_459,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_46,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_460,1,0.16,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_461,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_462,1,0.16,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_463,1,0.16,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_464,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_465,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_466,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_467,1,0.24000000000000005,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_468,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_469,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_47,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_470,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_471,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_472,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_473,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_474,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_475,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_476,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_477,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_478,1,0.16,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_479,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_48,1,0.16,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_480,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_481,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_482,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_483,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_484,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_485,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_486,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_487,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_488,0,0.0,False
Qwen2.5-0.5B→Qwen2.5-7B,hellaswag,hellaswag_489,0,0.0,False
