model_pair,benchmark,condition,cond_type,run,item_id,correct,token_ids,n_tokens,accept_rate,construct,analysis_source,temperature,source_item_id
Llama-3.2-1B→Llama-3.1-8B,gsm8k,C_090,spec,0,gsm8k_proj_32,1,220 358 584 19087 605 93966 315 19087 7172 374 1403 45726 3090 1243 220 198 605 611 18 93966 1124 220 605 93966 315 3090 13 3011 422 617 220 605 14 18 93966 315 3090 323 220 605 482 320 605 14 18 284 220 605 14 18 93966 315 1023 55051 13 279 19087 605 93966 315 19087 7172 13 4516 220 33811 837 369 279 78182 7172 13 323 430 2380 617 220 868 14 315 78182 7172 323 527 2380 2269 333 17323 3090 11 779 220 868 14 20 93966 315 3090 55051 627 279 220 868 93966 315 78182 7172 13 4516 74125 605 93966 315 19087 7172 1603 832 7080 994 9564 1070 24 482 220 16 284 220 24 93966 315 19087 7172 527 3779 304 4516 220 3392 315 279 11093 21662 584 374 220 24 93966 627 323 279 617 220 24 93966 315 19087 7172 323 220 868 93966 315 78182 7172 3779 2746 2860 3392 315 3090 304 279 220 1187 93966 374 220 24 14 18 489 220 868 14 20 284 220 24 14 20 93966 220 18 284 220 868 14 20 284 220 18 93966 198 4599 2860 8286 315 2536 55051 304 279 220 1187 93966 374 220 24 605 482 220 24 14 18 8 489 320 868 482 220 868 14 20 8 284 220 972 14 18 489 220 717 14 20 284 220 21 489 220 21 284 220 717 93966 13 791 2860,256,0.01953125,math_reasoning,projected_gsm8k_200,0.7,gsm8k_12
Llama-3.2-1B→Llama-3.1-8B,gsm8k,C_080,spec,0,gsm8k_proj_32,0,578 220 220 19087 605 93966 315 19087 7172 374 1403 45726 3090 11 1243 220 21 93966 18 284 1884 220 605 93966 527 3090 13 1442 11 617 220 605 14 18 93966 315 3090 304 220 605 14 220 605 14 18 93966 220 605 7 18 93966 315 1023 55051 13 279 220 605 93966 315 19087 7172 13 4516 220 33811 837 369 279 78182 7172 13 422 584 2380 1205 220 868 14 315 433 7172 323 527 2380 2269 333 17323 3090 13 779 584 868 14 20 93966 315 3090 55051 304 1884 220 868 93966 315 78182 7172 627 4516 2536 16 14 315 19087 7172 527 220 7080 11 779 584 605 93966 220 16 284 220 24 93966 315 19087 7172 7293 2163 13 791 220 8286 315 279 9709 21662 374 374 220 24 93966 11 902 220 617 512 24 93966 315 19087 7172 323 220 868 93966 315 78182 7172 13 791 220 8286 315 3090 304 279 1403 1187 93966 315 220 13284 14 18 489 220 24 14 20 284 220 18 489 20 489 220 18 489 220 868 14 20 284 220 18 93966 627 791 2860 8286 315 2536 55051 304 279 220 1187 93966 374 198 24 24 14 220 24 14 18 8 489 320 868 482 220 868 14 20 8 284 220 1544 14 18 489 220 717 14 20 284 220 21 489 220 21 284 220 717 93966 198 4516 8286,256,0.01953125,math_reasoning,projected_gsm8k_200,0.7,gsm8k_12
Llama-3.2-1B→Llama-3.1-8B,gsm8k,C_070,spec,0,gsm8k_proj_32,0,358 1115 358 1403 605 93966 315 19087 7172 527 1403 45726 3090 11 1243 220 23 14 18 93966 220 220 605 93966 374 3090 323 2100 220 617 198 605 14 18 93966 315 3090 304 220 605 482 220 605 14 18 284 220 605 14 18 93966 315 2536 55051 13 279 19087 605 93966 315 19087 7172 627 68791 220 10187 837 369 279 220 7172 13 3734 430 2380 617 220 868 93966 315 433 7172 430 374 2380 2269 333 17323 3090 11 779 584 868 14 20 93966 315 3090 55051 13 279 220 868 93966 315 78182 7172 627 4054 220 16 93966 315 19087 7172 527 832 7080 11 779 584 24 482 220 16 284 220 24 93966 315 19087 7172 7293 2163 627 4516 220 3090 315 279 21655 21662 374 374 220 605 93966 627 323 584 617 512 24 93966 315 19087 7172 323 220 868 93966 315 78182 7172 2163 791 2860 3392 315 3090 374 279 1403 1187 93966 374 279 24 14 18 93966 220 868 14 20 284 220 18 14 20 489 220 18 284 220 868 489 20 284 220 18 93966 198 791 2860 8286 315 2536 55051 304 279 220 1187 93966 374 198 24 24 14 220 24 14 18 8 489 320 868 482 220 868 14 20 8 284 220 21 14 18 489 220 717 14 20 284 220 21 489 220 21 284 220 717 93966 627 791 220,256,0.0234375,math_reasoning,projected_gsm8k_200,0.7,gsm8k_12
Llama-3.2-1B→Llama-3.1-8B,gsm8k,C_060,spec,0,gsm8k_proj_32,0,6914 578 584 19087 605 93966 315 19087 7172 374 220 45726 3090 11 1243 220 605 611 18 315 433 220 605 93966 11 3090 627 2100 11 649 512 605 14 18 284 315 3090 323 220 19 482 220 605 14 18 284 220 605 14 18 93966 315 2536 55051 11 279 19087 605 93966 315 19087 7172 13 73097 220 374 837 369 279 220 7172 25 779 430 2380 617 220 868 93966 315 433 7172 449 527 2380 2269 333 17323 3090 13 779 584 868 14 20 93966 315 3090 55051 304 279 220 868 93966 315 78182 7172 627 2746 220 605 93966 315 19087 7172 527 832 7080 11 779 1070 24 482 220 16 284 220 24 93966 7293 19087 7172 7293 2163 13 791 220 1396 315 279 9861 21662 374 374 220 1187 93966 13 323 279 617 311 24 93966 315 19087 7172 323 220 868 93966 315 78182 7172 304 791 2860 8286 315 3090 304 279 220 24 93966 374 320 24 14 18 489 220 24 14 20 284 220 18 489 18 489 220 18 284 220 868 14 20 284 220 18 93966 627 791 2860 8286 315 2536 55051 304 279 220 1187 93966 374 198 24 18 482 220 24 14 18 8 489 320 868 482 220 24 14 20 8 284 220 18 14 18 489 220 1187 14 20 284 220 21 489 220 21 284 220 717 93966 627 791 8286,256,0.0234375,math_reasoning,projected_gsm8k_200,0.7,gsm8k_12
Llama-3.2-1B→Llama-3.1-8B,gsm8k,T_030,temp,0,gsm8k_proj_32,0,6914 578 358 19087 605 93966 315 19087 7172 527 1403 45726 3090 11 1243 220 17 14 18 93966 279 220 605 93966 374 3090 13 1442 11 617 220 605 14 18 93966 315 3090 323 220 605 14 220 605 14 18 284 220 605 14 18 93966 315 2536 55051 320 279 19087 605 93966 315 19087 7172 13 68791 220 33811 837 315 279 220 7172 13 779 430 1070 617 220 868 14 315 78182 7172 323 527 2380 2269 333 17323 3090 13 779 220 868 14 20 93966 315 3090 55051 627 279 220 868 93966 315 78182 7172 627 4516 220 605 93966 315 19087 7172 430 220 7080 11 779 584 24 482 220 16 284 220 24 93966 315 19087 7172 7293 2163 13 791 2860 3392 315 279 9861 21662 374 374 220 24 93966 627 779 584 617 220 24 93966 315 19087 7172 323 220 868 93966 315 78182 7172 304 791 2860 3392 315 3090 304 279 1403 1187 93966 374 220 24 14 18 489 220 868 14 20 284 220 18 489 20 489 220 18 284 220 868 14 20 284 220 18 93966 198 791 2860 8286 315 2536 55051 304 279 220 1187 93966 374 198 24 24 14 220 24 14 18 8 489 320 868 482 220 868 14 20 8 284 220 24 14 18 489 220 717 14 20 284 220 21 489 220 21 284 220 717 93966 627 791 2860,256,1.0,math_reasoning,projected_gsm8k_200,0.3,gsm8k_12
Llama-3.2-1B→Llama-3.1-8B,gsm8k,T_050,temp,0,gsm8k_proj_32,1,1226 578 279 19087 605 93966 315 19087 7172 1051 1403 45726 3090 11 1243 220 17 14 18 93966 279 220 605 93966 374 3090 13 578 11 617 220 605 14 18 93966 315 3090 323 220 605 14 220 605 14 18 284 220 605 14 18 93966 315 2536 55051 627 279 19087 605 93966 315 19087 7172 13 68791 220 33811 837 315 279 220 7172 13 779 584 1193 617 220 868 14 315 78182 7172 323 527 2380 2269 333 17323 3090 11 779 220 868 14 20 93966 315 3090 55051 627 279 220 868 93966 315 78182 7172 627 4516 832 605 93966 315 19087 7172 430 220 7080 11 779 584 605 482 220 16 284 220 24 93966 315 19087 7172 7293 2163 311 2746 3090 3392 315 279 9861 21662 374 374 220 24 93966 627 779 584 617 220 605 93966 315 19087 7172 323 220 868 93966 315 78182 7172 13 791 220 3392 315 3090 304 279 1403 1187 93966 374 220 24 14 18 489 220 868 14 20 284 220 18 489 18 489 220 18 284 220 1544 14 20 284 220 18 93966 198 791 2860 8286 315 2536 55051 304 279 220 1187 93966 374 198 24 24 14 220 24 14 18 8 489 320 868 482 220 868 14 20 8 284 220 24 14 18 489 220 717 14 20 284 220 21 489 220 21 284 220 717 93966 627 791 2860,256,1.0,math_reasoning,projected_gsm8k_200,0.5,gsm8k_12
Llama-3.2-1B→Llama-3.1-8B,gsm8k,T_070,temp,0,gsm8k_proj_32,1,1442 578 279 4113 605 93966 315 19087 7172 1051 1403 45726 3090 11 1243 220 17 353 18 93966 279 220 605 93966 315 3090 13 578 11 636 220 605 14 18 7080 315 3090 5636 220 605 14 220 605 14 18 284 220 605 14 18 93966 315 2536 55051 961 279 19087 605 93966 315 19087 7172 13 68791 220 33811 837 315 279 220 7172 13 779 1070 2533 617 220 868 14 315 78182 7172 323 527 2380 2269 333 17323 3090 11 779 220 868 93966 20 93966 315 3090 55051 627 279 220 868 93966 315 78182 7172 13 4516 2860 605 93966 315 19087 7172 430 220 7080 11 779 279 605 482 220 16 284 220 24 93966 315 19087 7172 7293 2163 627 4516 9861 3392 315 2536 9861 21662 374 374 220 24 93966 627 779 584 617 198 1187 489 315 19087 7172 323 220 868 93966 315 78182 7172 13 791 220 3392 315 279 304 279 1403 1187 93966 374 220 24 14 18 489 220 868 14 20 284 220 18 489 18 93966 220 18 284 220 2075 14 20 284 220 18 93966 13 791 2860 8286 315 2536 55051 304 279 220 1187 93966 374 198 24 24 14 220 24 14 18 8 489 320 868 482 220 868 14 20 8 284 220 717 14 18 489 220 717 14 20 284 220 21 489 220 21 284 220 717 93966 627 644 2860,256,1.0,math_reasoning,projected_gsm8k_200,0.7,gsm8k_12
Llama-3.2-1B→Llama-3.1-8B,gsm8k,T_100,temp,0,gsm8k_proj_32,1,2684 578 279 3090 605 7080 1051 19087 7172 13282 220 45726 3090 11 1243 279 17 662 19 93966 264 527 605 93966 315 3090 512 578 11 1440 220 605 74880 18 489 315 3090 5636 220 508 14 320 605 14 18 93966 220 605 320 18 93966 315 2536 55051 14812 279 19087 605 93966 315 19087 7172 13 55915 220 33811 837 315 279 220 7172 13 779 1457 4619 617 220 24 14 315 78182 7172 323 527 2380 2269 333 17323 3090 11 449 220 868 93966 20 93966 315 3090 55051 627 279 220 868 93966 315 78182 7172 13 4516 2860 605 93966 19087 19087 7172 527 220 7080 11 779 220 868 482 220 16 284 220 24 93966 315 19087 7172 7293 2163 627 4516 13239 3392 315 7172 9861 21662 374 374 220 24 93966 627 779 814 617 198 1187 14 315 19087 7172 5636 220 868 93966 315 78182 7172 13 791 220 3392 315 279 304 279 9861 1187 93966 374 220 24 14 18 489 220 868 14 20 284 220 18 220 18 93966 220 18 284 220 6640 14 20 93966 220 18 198 11 791 2860 8286 315 2536 55051 304 279 220 1187 93966 374 220 24 24 14 220 24 14 18 8 489 320 868 482 220 868 14 20 8 284 220 972 14 18 489 220 717 14 20 284 220 21 489 220 21 284 220 23 93966 627 32 2860,256,1.0,math_reasoning,projected_gsm8k_200,1.0,gsm8k_12
Llama-3.2-1B→Llama-3.1-8B,gsm8k,T_150,temp,0,gsm8k_proj_32,0,3861 644 279 2728 605 445 19087 19087 7172 33291 220 45726 3090 323 1070 433 17 865 3080 93966 264 8286 605 93966 11 10748 627 578 11 4128 220 605 93966 18 477 315 3090 9709 220 19 14 966 605 14 18 93966 4194 605 6737 18 93966 315 3090 55051 33155 420 6041 605 93966 315 19087 7172 13 16834 1890 33811 837 304 279 220 23661 13 779 2574 4856 617 220 18 14 315 43450 7172 430 527 1193 2269 333 17323 3090 13 323 220 868 93966 20 93966 315 433 55051 627 430 220 868 93966 315 78182 7172 13 4516 3392 605 7080 74125 19087 7172 690 220 7080 11 1306 220 1954 482 220 16 284 220 24 93966 374 19087 7172 7293 2163 627 7184 33776 3090 315 14812 9861 21662 430 374 650 24 902 627 1457 1855 617 198 1544 14 315 19087 7172 6859 220 868 93966 315 78182 7172 304 1687 1121 3392 315 279 374 1521 19087 1187 93966 1053 220 220 14 18 489 220 868 14 20 284 220 23 198 18 65995 220 24 284 220 14052 14 20 93966 220 18 198 11 3112 2860 8286 315 2536 55051 304 279 220 1187 93966 374 1243 24 24 14 220 605 14 18 8 489 320 868 482 220 868 14 20 8 284 220 1484 14 18 489 220 717 14 20 284 220 21 489 220 21 284 220 16 93966 128001 24 2631,256,1.0,math_reasoning,projected_gsm8k_200,1.5,gsm8k_12
Llama-3.2-1B→Llama-3.1-8B,gsm8k,A,spec,0,gsm8k_proj_33,0,2314 13075 706 220 21 12197 304 1077 836 13 6385 13219 596 836 706 220 19 810 12197 1109 4376 315 279 12197 304 2314 13075 6 836 13 2650 1690 12197 527 304 2314 13075 323 1077 13219 596 5144 5380 3947 527 220 19 810 12197 304 2314 969 596 13219 596 836 1109 4376 315 279 12197 304 2314 13075 6 836 627 4516 11 2314 969 706 220 21 12197 304 1077 836 11 323 1077 13219 706 220 605 12197 304 1077 836 13 128001,91,1.0,math_reasoning,projected_gsm8k_200,0.7,gsm8k_2
Llama-3.2-1B→Llama-3.1-8B,gsm8k,B,spec,0,gsm8k_proj_33,0,2314 13075 706 220 21 12197 304 1077 836 13 6385 13219 596 836 706 220 19 810 12197 1109 4376 315 279 12197 304 2314 13075 6 836 13 2650 1690 12197 527 304 2314 13075 323 1077 13219 596 5144 5380 3947 527 220 19 810 12197 304 2314 969 596 13219 596 836 1109 4376 315 279 12197 304 2314 13075 6 836 627 4516 11 2314 969 706 220 21 12197 304 1077 836 11 323 1077 13219 706 220 605 12197 304 1077 836 13 128001,91,0.0,math_reasoning,projected_gsm8k_200,0.7,gsm8k_2
Llama-3.2-1B→Llama-3.1-8B,gsm8k,C_090,spec,0,gsm8k_proj_33,0,578 13075 706 220 21 12197 304 1077 836 13 6385 13219 596 836 706 220 19 810 12197 1109 4376 315 279 12197 304 2314 13075 6 836 13 2650 1690 12197 527 304 2314 13075 323 1077 13219 596 5144 30 791 527 220 21 810 12197 304 279 13075 596 13219 596 836 1109 4376 315 279 12197 304 2314 969 6 836 13 1451 11 279 13075 596 220 21 12197 323 1077 836 627 323 1077 13219 706 220 605 12197 304 1077 836 627 128001,91,0.0,math_reasoning,projected_gsm8k_200,0.7,gsm8k_2
Llama-3.2-1B→Llama-3.1-8B,gsm8k,C_080,spec,0,gsm8k_proj_33,0,763 13075 706 220 21 12197 304 813 836 13 6385 13219 596 836 706 220 19 810 12197 1109 4376 315 279 12197 304 2314 13075 6 836 13 2650 1690 12197 527 304 2314 13075 323 1077 13219 596 5144 5380 1451 527 264 21 810 12197 304 279 969 596 13219 596 836 1109 4376 315 2314 12197 304 2314 969 6 836 627 22 11 1070 969 596 220 21 12197 304 1077 836 627 323 1077 13219 596 220 22 12197 304 1077 836 627 15636,91,0.0,math_reasoning,projected_gsm8k_200,0.7,gsm8k_2
Llama-3.2-1B→Llama-3.1-8B,gsm8k,C_070,spec,0,gsm8k_proj_33,0,763 13075 706 220 21 12197 304 813 836 13 6385 13219 596 836 706 220 19 810 12197 1109 4376 315 279 12197 304 2314 13075 6 836 13 2650 1690 12197 527 304 2314 13075 323 1077 13219 596 5144 5380 1451 527 264 21 810 12197 304 279 969 596 13219 596 836 1109 4376 315 2314 12197 304 2314 969 6 836 627 22 11 1070 969 596 220 21 12197 304 1077 836 627 323 1077 13219 596 220 22 12197 304 1077 836 627 15636,91,0.0,math_reasoning,projected_gsm8k_200,0.7,gsm8k_2
Llama-3.2-1B→Llama-3.1-8B,gsm8k,C_060,spec,0,gsm8k_proj_33,0,763 13075 706 220 21 12197 304 813 836 13 6385 13219 596 836 706 220 19 810 12197 1109 4376 315 279 12197 304 2314 13075 6 836 13 2650 1690 12197 527 304 2314 13075 323 1077 13219 596 5144 5380 1451 527 264 21 810 12197 304 279 969 596 13219 596 836 1109 4376 315 2314 12197 304 2314 969 6 836 627 22 11 1070 969 596 220 21 12197 304 1077 836 627 323 1077 13219 596 220 22 12197 304 1077 836 627 15636,91,0.0,math_reasoning,projected_gsm8k_200,0.7,gsm8k_2
Llama-3.2-1B→Llama-3.1-8B,gsm8k,T_030,temp,0,gsm8k_proj_33,0,2314 13075 706 220 21 12197 304 1077 836 13 6385 13219 596 836 706 220 19 810 12197 1109 4376 315 279 12197 304 2314 13075 6 836 13 2650 1690 12197 527 304 2314 13075 323 1077 13219 596 5144 5380 10267 527 220 21 810 12197 304 2314 13075 596 13219 596 836 1109 4376 315 279 12197 304 2314 969 6 836 627 10267 11 584 969 596 220 21 12197 304 1077 836 627 323 1077 13219 706 220 605 12197 304 1077 836 627 128001,91,1.0,math_reasoning,projected_gsm8k_200,0.3,gsm8k_2
Llama-3.2-1B→Llama-3.1-8B,gsm8k,T_050,temp,0,gsm8k_proj_33,0,4194 13075 706 220 21 12197 304 1077 836 13 6385 13219 596 836 706 220 19 810 12197 1109 4376 315 279 12197 304 2314 13075 6 836 627 2650 1690 12197 527 304 2314 13075 323 1077 13219 596 5144 5380 8468 527 220 21 810 12197 304 2314 13075 596 13219 596 836 1109 304 315 279 12197 304 2314 969 6 836 627 10267 11 584 969 596 220 21 12197 304 1077 836 627 323 1077 13219 706 220 605 12197 304 1077 836 627 128001,91,1.0,math_reasoning,projected_gsm8k_200,0.5,gsm8k_2
Llama-3.2-1B→Llama-3.1-8B,gsm8k,T_070,temp,0,gsm8k_proj_33,0,6914 969 706 220 21 12197 304 1077 836 13 6385 13219 596 836 706 220 19 810 12197 1109 4376 315 279 12197 304 2314 13075 6 836 627 2650 1690 12197 527 304 2314 13075 323 1077 13219 596 5144 5380 1451 527 220 21 810 12197 304 2314 13075 596 13219 596 836 1109 279 315 279 12197 304 2314 969 6 836 627 10267 11 584 969 596 220 21 12197 323 1077 836 627 323 1077 13219 596 220 605 12197 304 1077 836 627 128001,91,1.0,math_reasoning,projected_gsm8k_200,0.7,gsm8k_2
Llama-3.2-1B→Llama-3.1-8B,gsm8k,T_100,temp,0,gsm8k_proj_33,0,6914 969 706 264 21 12197 304 813 836 13 6385 13219 596 836 706 220 19 810 12197 1109 4376 315 279 12197 304 2314 13075 6 836 627 2650 1690 12197 527 304 2314 13075 323 1077 13219 596 5144 5380 1451 527 220 19 810 12197 304 2314 13075 596 13219 596 836 1109 220 315 279 12197 304 2314 969 6 836 13 10267 11 584 13075 596 220 21 12197 323 1077 836 627 323 1101 13219 596 220 605 627 304 1077 836 627 128001,91,1.0,math_reasoning,projected_gsm8k_200,1.0,gsm8k_2
Llama-3.2-1B→Llama-3.1-8B,gsm8k,T_150,temp,0,gsm8k_proj_33,0,15166 969 836 6661 23 12197 510 433 836 13 6385 13219 596 836 706 220 19 810 12197 4376 4376 315 279 4194 304 2314 13075 6 836 53407 2650 1690 12197 527 304 2314 13075 323 1077 13219 596 5144 5380 1451 527 220 18 810 12197 304 2314 13075 596 13219 596 836 602 220 315 279 4194 304 2314 13075 13 836 198 10267 420 584 13075 596 330 22 12197 1077 1077 836 627 323 2314 13219 596 220 605 13 304 1077 836 304 106050,91,1.0,math_reasoning,projected_gsm8k_200,1.5,gsm8k_2
Llama-3.2-1B→Llama-3.1-8B,gsm8k,A,spec,0,gsm8k_proj_34,0,220 4194 12331 23218 596 8415 374 220 20 3115 10819 1109 1077 37189 13 1442 279 8415 649 1629 220 868 7693 14 5686 11 1268 1690 7693 649 1077 37189 46764 304 220 1272 6622 5380 12331 23218 596 8415 374 220 20 3115 10819 1109 1077 37189 627 10267 603 9855 430 279 37189 649 46764 348 7693 14 5686 627 12487 11 279 8415 649 1629 220 20 25800 348 7693 14 5686 627 22818 430 279 8415 649 1629 220 868 7693 14 5686 627 20 348 284 220 868 198 85 284 220 868 1717 115 220 20 198 85 284 220 18 198 55915 11 279 37189 649 46764 220 18 7693 14 5686 627 644 220 1272 6622 11 279 37189 649 46764 320 18 25800 220 1272 8 7693 627 39 768 11 279 37189 649 46764 220 4364 7693 304 220 1272 6622 13 128001,155,1.0,math_reasoning,projected_gsm8k_200,0.7,gsm8k_8
Llama-3.2-1B→Llama-3.1-8B,gsm8k,B,spec,0,gsm8k_proj_34,0,220 4194 12331 23218 596 8415 374 220 20 3115 10819 1109 1077 37189 13 1442 279 8415 649 1629 220 868 7693 14 5686 11 1268 1690 7693 649 1077 37189 46764 304 220 1272 6622 5380 12331 23218 596 8415 374 220 20 3115 10819 1109 1077 37189 627 10267 603 9855 430 279 37189 649 46764 348 7693 14 5686 627 12487 11 279 8415 649 1629 220 20 25800 348 7693 14 5686 627 22818 430 279 8415 649 1629 220 868 7693 14 5686 627 20 348 284 220 868 198 85 284 220 868 1717 115 220 20 198 85 284 220 18 198 55915 11 279 37189 649 46764 220 18 7693 14 5686 627 644 220 1272 6622 11 279 37189 649 46764 320 18 25800 220 1272 8 7693 627 39 768 11 279 37189 649 46764 220 4364 7693 304 220 1272 6622 13 128001,155,0.07407407407407407,math_reasoning,projected_gsm8k_200,0.7,gsm8k_8
Llama-3.2-1B→Llama-3.1-8B,gsm8k,C_090,spec,0,gsm8k_proj_34,0,220 15 791 23218 596 8415 649 220 20 3115 10819 1109 1077 37189 13 1442 279 8415 649 1629 220 868 7693 824 5686 11 1268 1690 7693 649 1077 37189 46764 304 220 1272 6622 30 791 23218 596 8415 374 220 20 3115 10819 1109 1077 37189 13 10267 279 9855 430 279 37189 649 46764 520 7693 14 5686 627 12487 11 279 8415 649 1629 220 20 85 348 7693 14 5686 627 791 430 279 8415 649 1629 220 868 7693 14 5686 627 20 25800 284 220 868 198 85 284 220 868 14 115 220 20 198 85 284 220 18 198 55915 11 279 37189 649 46764 220 18 7693 14 5686 627 644 220 1272 6622 11 279 37189 649 46764 220 18 25800 220 1272 8 7693 627 644 768 11 279 37189 649 46764 220 4364 7693 304 220 1272 6622 13 128001,155,0.6709677419354839,math_reasoning,projected_gsm8k_200,0.7,gsm8k_8
Llama-3.2-1B→Llama-3.1-8B,gsm8k,C_080,spec,0,gsm8k_proj_34,0,220 16 1687 23218 596 8415 374 220 20 3115 10819 1109 1077 37189 627 1442 279 8415 649 1629 220 868 7693 14 5686 11 1268 1690 7693 649 1077 37189 46764 304 220 1272 6622 5380 791 23218 596 8415 374 220 20 3115 10819 1109 1077 37189 13 10267 279 9855 430 279 37189 649 46764 520 7693 14 5686 627 12487 11 279 8415 649 1629 220 20 85 348 7693 14 5686 627 791 430 279 8415 649 1629 220 868 7693 14 5686 627 20 25800 284 220 868 198 85 284 220 868 14 115 220 20 198 85 284 220 18 198 55915 11 279 37189 649 46764 220 18 7693 14 5686 627 644 220 1272 6622 11 279 37189 649 46764 220 18 25800 220 1272 8 7693 627 644 768 11 279 37189 649 46764 220 4364 7693 304 220 1272 6622 13 128001,155,0.6709677419354839,math_reasoning,projected_gsm8k_200,0.7,gsm8k_8
Llama-3.2-1B→Llama-3.1-8B,gsm8k,C_070,spec,0,gsm8k_proj_34,0,220 16 1687 23218 596 8415 374 220 20 3115 10819 1109 1077 37189 627 1442 279 8415 649 1629 220 868 7693 14 5686 11 1268 1690 7693 649 1077 37189 46764 304 220 1272 6622 5380 791 23218 596 8415 374 220 20 3115 10819 1109 1077 37189 13 10267 279 9855 430 279 37189 649 46764 520 7693 14 5686 627 12487 11 279 8415 649 1629 220 20 85 348 7693 14 5686 627 791 430 279 8415 649 1629 220 868 7693 14 5686 627 20 25800 284 220 868 198 85 284 220 868 14 115 220 20 198 85 284 220 18 198 55915 11 279 37189 649 46764 220 18 7693 14 5686 627 644 220 1272 6622 11 279 37189 649 46764 220 18 25800 220 1272 8 7693 627 644 768 11 279 37189 649 46764 220 4364 7693 304 220 1272 6622 13 128001,155,0.6709677419354839,math_reasoning,projected_gsm8k_200,0.7,gsm8k_8
Llama-3.2-1B→Llama-3.1-8B,gsm8k,C_060,spec,0,gsm8k_proj_34,0,220 20 17 23218 596 8415 374 220 20 3115 10819 1109 1077 37189 627 1442 279 8415 649 1629 220 868 7693 14 5686 11 1268 1690 7693 649 1077 37189 46764 304 220 1272 6622 5380 27899 23218 596 8415 374 220 20 3115 10819 1109 1077 37189 627 2746 279 9855 430 279 37189 649 46764 520 7693 14 5686 627 12487 11 279 8415 649 1629 220 20 85 348 7693 14 5686 627 791 430 279 8415 649 1629 220 868 7693 14 5686 627 20 25800 284 220 868 198 85 284 220 868 14 115 220 20 198 85 284 220 18 198 55915 11 279 37189 649 46764 220 18 7693 14 5686 627 644 220 1272 6622 11 279 37189 649 46764 220 18 25800 220 1272 8 7693 627 644 768 11 279 37189 649 46764 220 4364 7693 304 220 1272 6622 13 128001,155,0.6774193548387096,math_reasoning,projected_gsm8k_200,0.7,gsm8k_8
Llama-3.2-1B→Llama-3.1-8B,gsm8k,T_030,temp,0,gsm8k_proj_34,0,220 17 791 23218 596 8415 374 220 20 3115 10819 1109 1077 37189 13 1442 279 8415 649 1629 220 868 7693 14 5686 11 1268 1690 7693 649 1077 37189 46764 304 220 1272 6622 5380 10267 23218 596 8415 374 220 20 3115 10819 1109 1077 37189 13 2746 279 9855 430 279 37189 649 46764 520 7693 304 5686 627 12487 11 279 8415 649 1629 220 20 85 348 7693 14 5686 627 791 430 279 8415 649 1629 220 868 7693 14 5686 627 20 25800 284 220 868 198 85 284 220 868 14 115 220 20 198 85 284 220 18 198 39 11 279 37189 649 46764 220 18 7693 14 5686 627 644 220 1272 6622 11 279 37189 649 46764 220 18 25800 220 1272 8 7693 627 55915 768 11 279 37189 649 46764 220 4364 7693 304 220 1272 6622 13 128001,155,1.0,math_reasoning,projected_gsm8k_200,0.3,gsm8k_8
